sku_id,pack_id_db,gtin,swissmedic_no8,preparation_id,product_name,description_de,form_type,form_type_raw,container_count,unit_count,volume_per_unit,volume_unit,total_volume,dose_count,multiplier,multiplied_count,total_units,substance_name,substance_qty,substance_qty_raw,substance_unit,total_substance,is_alt,annotation,parse_confidence,parse_pattern,org_gen_code,atc_code,public_price,exfactory_price
3516,2246,7680448500367,44850036,864,Diprolen,30 g,,,,,30.0,g,30.0,,,,1,Betamethasonum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07AC01,9.35,4.57
3517,2248,7680395280107,39528010,865,Diprophos,Amp 1 ml,AMPOULE,Amp,1.0,,1.0,ml,1.0,,,,1,Betamethasonum,5.0,5,mg,5.0,0,,HIGH,P6_FORM_VOL,,H02AB01,14.0,4.4
3518,10870,7680395280299,39528029,865,Diprophos,5 Amp 1 ml,AMPOULE,Amp,5.0,,1.0,ml,5.0,,,,5,Betamethasonum,5.0,5,mg,25.0,0,,HIGH,P4_N_FORM_VOL,,H02AB01,40.35,21.99
3519,2247,7680395280459,39528045,865,Diprophos,1 ml,,,,,1.0,ml,1.0,,,,1,Betamethasonum,5.0,5,mg,5.0,0,,HIGH,P9_SIMPLE,,H02AB01,14.0,4.4
3520,2249,7680393080297,39308029,866,Diprosalic,30 g,,,,,30.0,g,30.0,,,,1,Betamethasonum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,O,D07XC01,15.5,5.83
3521,2251,7680412880273,41288027,867,Diprosalic,100 ml,,,,,100.0,ml,100.0,,,,1,Betamethasonum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07XC01,34.55,16.69
3522,2250,7680412880358,41288035,867,Diprosalic,30 ml,,,,,30.0,ml,30.0,,,,1,Betamethasonum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07XC01,16.7,6.85
3523,2252,7680375370200,37537020,868,Diprosone,30 g,,,,,30.0,g,30.0,,,,1,Betamethasonum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07AC01,13.15,3.61
3524,2253,7680384830214,38483021,869,Diprosone,30 g,,,,,30.0,g,30.0,,,,1,Betamethasonum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07AC01,8.95,4.21
3525,2254,7680386060343,38606034,870,Diprosone,100 ml,,,,,100.0,ml,100.0,,,,1,Betamethasonum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,D07AC01,26.55,12.41
3526,9989,7680520510109,52051010,871,Disflatyl,Fl 30 ml,BOTTLE,Fl,1.0,,30.0,ml,30.0,,,,1,Simeticonum,40.0,40,mg,40.0,0,,HIGH,P6_FORM_VOL,,A03AX13,6.45,3.5
3527,9282,7680406290170,40629017,872,Distraneurin,25 Stk,,,,25.0,,,,,,,25,Clomethiazolum,192.0,192,mg,4800.0,0,,HIGH,P9_SIMPLE,,N05CM02,17.0,7.14
3528,10200,7680406320266,40632026,873,Distraneurin,300 ml,,,,,300.0,ml,300.0,,,,1,Clomethiazoli edisilas (2:1),500.0,500,mg,500.0,0,,HIGH,P9_SIMPLE,,N05CM02,29.95,12.43
3529,2255,7680466800142,46680014,874,Ditropan,60 Stk,,,,60.0,,,,,,,60,Oxybutynini hydrochloridum,5.0,5,mg,300.0,0,,HIGH,P9_SIMPLE,,G04BD04,25.6,11.58
3530,2256,7680527920109,52792010,875,Divigel,28x 0.5 g,,,,,0.5,g,14.0,,28.0,0.0,28,Estradiolum,1.0,1,mg,28.0,0,,HIGH,P3_MULT_UNIT,,G03CA03,13.85,4.25
3531,2257,7680527920291,52792029,875,Divigel,91x 0.5 g,,,,,0.5,g,45.5,,91.0,0.0,91,Estradiolum,1.0,1,mg,91.0,0,,HIGH,P3_MULT_UNIT,,G03CA03,29.3,11.85
3532,2258,7680527920376,52792037,875,Divigel,28x 1 g,,,,,1.0,g,28.0,,28.0,1.0,28,Estradiolum,1.0,1,mg,28.0,0,,HIGH,P3_MULT_UNIT,,G03CA03,15.75,6.01
3533,2259,7680527920451,52792045,875,Divigel,91x 1 g,,,,,1.0,g,91.0,,91.0,1.0,91,Estradiolum,1.0,1,mg,91.0,0,,HIGH,P3_MULT_UNIT,,G03CA03,35.55,17.59
3534,10149,7680668150014,66815001,3593,Docetaxel Accord,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,68.0,47.41
3535,10150,7680668150021,66815002,3593,Docetaxel Accord,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,222.65,189.64
3536,10151,7680668150038,66815003,3593,Docetaxel Accord,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,428.9,379.28
3537,2261,7680625370011,62537001,876,Docetaxel Fresenius,Durchstf 1 Stk.,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,222.65,189.64
3538,2262,7680625370028,62537002,876,Docetaxel Fresenius,Durchstf 1 Stk.,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,544.8,460.28
3539,2263,7680625370035,62537003,876,Docetaxel Fresenius,Durchstf 1 Stk.,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,428.9,379.28
3540,2264,7680625370042,62537004,876,Docetaxel Fresenius,Durchstf 1 Stk.,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,809.0,690.41
3541,2260,7680625370059,62537005,876,Docetaxel Fresenius,Durchstf 1 Stk.,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,68.0,47.41
3542,2265,7680653630019,65363001,877,Docetaxel Labatec,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,104.85,77.03
3543,2266,7680653630026,65363002,877,Docetaxel Labatec,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,368.65,306.85
3544,2267,7680653630033,65363003,877,Docetaxel Labatec,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,635.4,539.21
3545,2268,7680614040017,61404001,878,Docetaxel Sandoz,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,89.5,63.69
3546,2269,7680614040024,61404002,878,Docetaxel Sandoz,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,308.85,254.75
3547,2270,7680629670018,62967001,879,Docetaxel Sandoz,16 ml,,,,,16.0,ml,16.0,,,,1,Docetaxelum,160.0,160,mg,160.0,0,,HIGH,P9_SIMPLE,G,L01CD02,601.3,509.5
3548,2274,7680621200039,62120003,881,Docetaxel Zentiva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,69.0,48.36
3549,2275,7680621200046,62120004,881,Docetaxel Zentiva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,222.65,189.64
3550,13637,7680694010047,69401004,4350,Docetaxel Zentiva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,69.0,48.36
3551,13638,7680694010054,69401005,4350,Docetaxel Zentiva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,222.65,189.64
3552,13639,7680694010061,69401006,4350,Docetaxel Zentiva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,428.9,379.28
3553,2271,7680607260071,60726007,880,Docetaxel-Teva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,69.0,48.37
3554,2272,7680607260088,60726008,880,Docetaxel-Teva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,222.65,189.64
3555,2273,7680607260095,60726009,880,Docetaxel-Teva,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Docetaxelum,20.0,20,mg,20.0,0,,HIGH,P5_FORM_STK,G,L01CD02,379.65,334.01
3556,2276,7680407060116,40706011,882,Dogmatil 200,12 Stk,,,,12.0,,,,,,,12,Sulpiridum,200.0,200,mg,2400.0,0,,HIGH,P9_SIMPLE,,N05AL01,12.65,3.15
3557,2277,7680407060468,40706046,882,Dogmatil 200,60 Stk,,,,60.0,,,,,,,60,Sulpiridum,200.0,200,mg,12000.0,0,,HIGH,P9_SIMPLE,,N05AL01,32.1,14.4
3558,2278,7680459980103,45998010,883,Dolobene,50 g,,,,,50.0,g,50.0,,,,1,Heparinum natricum,500.0,500,UI,500.0,0,,HIGH,P9_SIMPLE,,C05BA53,7.45,4.03
3559,12090,7680658630021,65863002,3984,Domperidon axapharm lingual,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Domperidonum,10.0,10,mg,300.0,0,,HIGH,P5_FORM_STK,G,A03FA03,11.9,2.46
3560,12091,7680658630038,65863003,3984,Domperidon axapharm lingual,Blist 100 Stk,BLISTER,Blist,100.0,100.0,,,,,,,100,Domperidonum,10.0,10,mg,1000.0,0,,HIGH,P5_FORM_STK,G,A03FA03,16.55,6.72
3561,2279,7680660890017,66089001,884,Domperidon lingual Spirig HC,30 Stk,,,,30.0,,,,,,,30,Domperidonum,10.0,10,mg,300.0,0,,HIGH,P9_SIMPLE,G,A03FA03,11.9,2.46
3562,2280,7680660890024,66089002,884,Domperidon lingual Spirig HC,100 Stk,,,,100.0,,,,,,,100,Domperidonum,10.0,10,mg,1000.0,0,,HIGH,P9_SIMPLE,G,A03FA03,16.55,6.72
3563,2281,7680656460019,65646001,885,Domperidon-Mepha oro,30 Stk,,,,30.0,,,,,,,30,Domperidonum,10.0,10,mg,300.0,0,,HIGH,P9_SIMPLE,G,A03FA03,11.9,2.46
3564,2282,7680656460026,65646002,885,Domperidon-Mepha oro,100 Stk,,,,100.0,,,,,,,100,Domperidonum,10.0,10,mg,1000.0,0,,HIGH,P9_SIMPLE,G,A03FA03,16.55,6.72
3565,2283,7680620350018,62035001,887,Donepezil Actavis ODT,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,65.25,42.57
3566,2284,7680620350025,62035002,887,Donepezil Actavis ODT,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,187.45,149.0
3567,2285,7680620350100,62035010,887,Donepezil Actavis ODT,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,65.25,42.57
3568,2286,7680620350117,62035011,887,Donepezil Actavis ODT,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,187.45,149.0
3569,2287,7680618140027,61814002,888,Donepezil Helvepharm,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,71.7,48.16
3570,2289,7680618140157,61814015,888,Donepezil Helvepharm,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,71.7,48.16
3571,2290,7680618140294,61814029,888,Donepezil Helvepharm,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,209.9,168.57
3572,2288,7680618140300,61814030,888,Donepezil Helvepharm,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,209.9,168.57
3573,11876,7680680600016,68060001,3936,Donepezil NOBEL lingual,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P5_FORM_STK,G,N06DA02,65.7,45.3
3574,11877,7680680600023,68060002,3936,Donepezil NOBEL lingual,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P5_FORM_STK,G,N06DA02,187.85,157.61
3575,11878,7680680600030,68060003,3936,Donepezil NOBEL lingual,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P5_FORM_STK,G,N06DA02,65.7,45.3
3576,11879,7680680600047,68060004,3936,Donepezil NOBEL lingual,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P5_FORM_STK,G,N06DA02,187.85,157.61
3577,2297,7680594160019,59416001,890,Donepezil Sandoz,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,65.45,45.03
3578,2298,7680594160033,59416003,890,Donepezil Sandoz,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,187.85,157.61
3579,2299,7680594160040,59416004,890,Donepezil Sandoz,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,65.45,45.03
3580,2300,7680594160064,59416006,890,Donepezil Sandoz,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,187.85,157.61
3581,2301,7680628290019,62829001,891,Donepezil Spirig HC,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,66.0,45.55
3582,2302,7680628290033,62829003,891,Donepezil Spirig HC,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,187.85,157.61
3583,2303,7680628290040,62829004,891,Donepezil Spirig HC,28 Stk,,,,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P9_SIMPLE,G,N06DA02,66.0,45.55
3584,2304,7680628290064,62829006,891,Donepezil Spirig HC,98 Stk,,,,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P9_SIMPLE,G,N06DA02,187.85,157.61
3585,9565,7680623720078,62372007,3496,Donepezil Zentiva,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P5_FORM_STK,G,N06DA02,65.45,45.03
3586,9566,7680623720085,62372008,3496,Donepezil Zentiva,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P5_FORM_STK,G,N06DA02,187.85,157.61
3587,9567,7680623720092,62372009,3496,Donepezil Zentiva,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Donepezili hydrochloridum,5.0,5,mg,140.0,0,,HIGH,P5_FORM_STK,G,N06DA02,65.45,45.03
3588,9568,7680623720108,62372010,3496,Donepezil Zentiva,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Donepezili hydrochloridum,5.0,5,mg,490.0,0,,HIGH,P5_FORM_STK,G,N06DA02,187.85,157.61
3589,2291,7680605350019,60535001,889,Donepezil-Mepha,30 Stk,,,,30.0,,,,,,,30,Donepezili hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N06DA02,69.4,48.86
3590,2292,7680605350026,60535002,889,Donepezil-Mepha,50 Stk,,,,50.0,,,,,,,50,Donepezili hydrochloridum,5.0,5,mg,250.0,0,,HIGH,P9_SIMPLE,G,N06DA02,104.8,81.28
3591,2293,7680605350033,60535003,889,Donepezil-Mepha,100 Stk,,,,100.0,,,,,,,100,Donepezili hydrochloridum,5.0,5,mg,500.0,0,,HIGH,P9_SIMPLE,G,N06DA02,191.15,160.82
3592,2294,7680605350040,60535004,889,Donepezil-Mepha,30 Stk,,,,30.0,,,,,,,30,Donepezili hydrochloridum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,G,N06DA02,69.4,48.86
3593,2295,7680605350057,60535005,889,Donepezil-Mepha,50 Stk,,,,50.0,,,,,,,50,Donepezili hydrochloridum,5.0,5,mg,250.0,0,,HIGH,P9_SIMPLE,G,N06DA02,104.8,81.28
3594,2296,7680605350064,60535006,889,Donepezil-Mepha,100 Stk,,,,100.0,,,,,,,100,Donepezili hydrochloridum,5.0,5,mg,500.0,0,,HIGH,P9_SIMPLE,G,N06DA02,191.15,160.82
3595,11702,7680678930019,67893001,3903,Doptelet,Blist 10 Stk,BLISTER,Blist,10.0,10.0,,,,,,,10,Avatrombopagum,20.0,20,mg,200.0,0,,HIGH,P5_FORM_STK,,B02BX08,691.1,620.37
3596,11703,7680678930026,67893002,3903,Doptelet,Blist 15 Stk,BLISTER,Blist,15.0,15.0,,,,,,,15,Avatrombopagum,20.0,20,mg,300.0,0,,HIGH,P5_FORM_STK,,B02BX08,1028.45,930.56
3597,11704,7680678930033,67893003,3903,Doptelet,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Avatrombopagum,20.0,20,mg,600.0,0,,HIGH,P5_FORM_STK,,B02BX08,2040.5,1861.11
3598,2307,7680451630167,45163016,892,Dormicum,10 Stk,,,,10.0,,,,,,,10,Midazolamum,7.5,7.5,mg,75.0,0,,HIGH,P9_SIMPLE,,N05CD08,13.7,4.1
3599,2308,7680451630242,45163024,892,Dormicum,30 Stk,,,,30.0,,,,,,,30,Midazolamum,7.5,7.5,mg,225.0,0,,HIGH,P9_SIMPLE,,N05CD08,27.9,10.58
3600,10574,7680451630327,45163032,892,Dormicum,100 Stk,,,,100.0,,,,,,,100,Midazolamum,7.5,7.5,mg,750.0,0,,HIGH,P9_SIMPLE,,N05CD08,51.75,32.48
3601,2305,7680451630402,45163040,892,Dormicum,10 Stk,,,,10.0,,,,,,,10,Midazolamum,7.5,7.5,mg,75.0,0,,HIGH,P9_SIMPLE,,N05CD08,11.55,2.11
3602,2306,7680451630594,45163059,892,Dormicum,30 Stk,,,,30.0,,,,,,,30,Midazolamum,7.5,7.5,mg,225.0,0,,HIGH,P9_SIMPLE,,N05CD08,15.45,6.32
3603,14062,7680523260018,52326001,893,Dormiplant,60 Stk,,,,60.0,,,,,,,60,Valerianae extractum ethanolicum siccum,160.0,160,mg,9600.0,0,,HIGH,P9_SIMPLE,K,N05CX99,19.45,10.53
3604,14063,7680523260025,52326002,893,Dormiplant,120 Stk,,,,120.0,,,,,,,120,Valerianae extractum ethanolicum siccum,160.0,160,mg,19200.0,0,,HIGH,P9_SIMPLE,K,N05CX99,34.6,18.73
3605,9990,7680523260285,52326028,893,Dormiplant,50 Stk,,,,50.0,,,,,,,50,Valerianae extractum ethanolicum siccum,160.0,160,mg,8000.0,0,,HIGH,P9_SIMPLE,K,N05CX99,16.6,8.99
3606,9991,7680523260360,52326036,893,Dormiplant,100 Stk,,,,100.0,,,,,,,100,Valerianae extractum ethanolicum siccum,160.0,160,mg,16000.0,0,,HIGH,P9_SIMPLE,K,N05CX99,29.25,15.83
3607,2315,7680626710014,62671001,898,Dorzo-Vision,5 ml,,,,,5.0,ml,5.0,,,,1,Dorzolamidum,20.0,20,mg,20.0,0,,HIGH,P9_SIMPLE,G,S01EC03,25.15,8.05
3608,2316,7680626710021,62671002,898,Dorzo-Vision,3x 5 ml,,,,,5.0,ml,15.0,,3.0,5.0,3,Dorzolamidum,20.0,20,mg,60.0,0,,HIGH,P3_MULT_UNIT,G,S01EC03,35.5,17.57
3609,2309,7680656290012,65629001,894,DorzoComp-Vision,5 ml,,,,,5.0,ml,5.0,,,,1,Dorzolamidum,20.0,20,mg,20.0,0,,HIGH,P9_SIMPLE,G,S01ED51,29.9,12.37
3610,2310,7680656290029,65629002,894,DorzoComp-Vision,3x 5 ml,,,,,5.0,ml,15.0,,3.0,5.0,3,Dorzolamidum,20.0,20,mg,60.0,0,,HIGH,P3_MULT_UNIT,G,S01ED51,55.4,35.8
3611,13182,7680691490019,69149001,4234,DorzoComp-Vision SDU,60 Monodos 0.2 ml,MONODOSE,Monodos,60.0,,0.2,ml,12.0,,,,60,Dorzolamidum,20.0,20,mg,1200.0,0,,HIGH,P4_N_FORM_VOL,G,S01ED51,37.95,19.78
3612,13183,7680691490026,69149002,4234,DorzoComp-Vision SDU,120 Monodos 0.2 ml,MONODOSE,Monodos,120.0,,0.2,ml,24.0,,,,120,Dorzolamidum,20.0,20,mg,2400.0,0,,HIGH,P4_N_FORM_VOL,G,S01ED51,57.3,37.58
3613,2311,7680629790013,62979001,896,Dorzolamid plus Spirig HC,5 ml,,,,,5.0,ml,5.0,,,,1,Dorzolamidum,20.0,20,mg,20.0,0,,HIGH,P9_SIMPLE,G,S01ED51,27.1,12.9
3614,2312,7680629790020,62979002,896,Dorzolamid plus Spirig HC,3x5 ml,,,,,5.0,ml,15.0,,3.0,5.0,3,Dorzolamidum,20.0,20,mg,60.0,0,,HIGH,P3_MULT_UNIT,G,S01ED51,59.95,37.92
3615,2313,7680602300017,60230001,897,Dorzolamid/Timolol Sandoz,5 ml,,,,,5.0,ml,5.0,,,,1,Dorzolamidum,20.0,20,mg,20.0,0,,HIGH,P9_SIMPLE,G,S01ED51,27.1,12.91
3616,2314,7680602300024,60230002,897,Dorzolamid/Timolol Sandoz,3x 5 ml,,,,,5.0,ml,15.0,,3.0,5.0,3,Dorzolamidum,20.0,20,mg,60.0,0,,HIGH,P3_MULT_UNIT,G,S01ED51,59.95,37.95
3617,2317,7680538440221,53844022,899,Dospir,60x 2.5 ml,,,,,2.5,ml,150.0,,60.0,2.0,60,Ipratropii bromidum anhydricum,0.5,0.5,mg,30.0,0,,HIGH,P3_MULT_UNIT,O,R03AL02,33.65,16.0
3618,2318,7680517560018,51756001,900,Dostinex,Fl 2 Stk,BOTTLE,Fl,2.0,2.0,,,,,,,2,Cabergolinum,0.5,0.5,mg,1.0,0,,HIGH,P5_FORM_STK,,G02CB03,26.1,8.92
3619,2319,7680517560025,51756002,900,Dostinex,Fl 8 Stk,BOTTLE,Fl,8.0,8.0,,,,,,,8,Cabergolinum,0.5,0.5,mg,4.0,0,,HIGH,P5_FORM_STK,,G02CB03,52.3,32.99
3620,2320,7680653100017,65310001,901,Dotagraf,Amp 10 ml,AMPOULE,Amp,1.0,,10.0,ml,10.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,G,V08CA02,54.8,33.46
3621,2321,7680653100024,65310002,901,Dotagraf,Amp 15 ml,AMPOULE,Amp,1.0,,15.0,ml,15.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,G,V08CA02,68.6,45.47
3622,2322,7680653100031,65310003,901,Dotagraf,Amp 20 ml,AMPOULE,Amp,1.0,,20.0,ml,20.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,G,V08CA02,82.35,57.46
3623,2323,7680653100048,65310004,901,Dotagraf,Amp 60 ml,AMPOULE,Amp,1.0,,60.0,ml,60.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,G,V08CA02,200.8,160.63
3624,2324,7680653100055,65310005,901,Dotagraf,Amp 100 ml,AMPOULE,Amp,1.0,,100.0,ml,100.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,G,V08CA02,323.75,267.71
3625,10983,7680497840018,49784001,902,Dotarem,Plastik-Fertspr 10 ml,SYRINGE,Plastik-Fertspr,1.0,,10.0,ml,10.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,61.15,41.96
3626,10984,7680497840025,49784002,902,Dotarem,Plastik-Fertspr 15 ml,SYRINGE,Plastik-Fertspr,1.0,,15.0,ml,15.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,77.2,57.03
3627,10985,7680497840032,49784003,902,Dotarem,Plastik-Fertspr 20 ml,SYRINGE,Plastik-Fertspr,1.0,,20.0,ml,20.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,93.25,72.07
3628,2325,7680497840155,49784015,902,Dotarem,Durchstf 10 ml,VIAL,Durchstf,1.0,,10.0,ml,10.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,61.15,41.96
3629,2327,7680497840230,49784023,902,Dotarem,Durchstf 15 ml,VIAL,Durchstf,1.0,,15.0,ml,15.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,77.2,57.03
3630,2329,7680497840315,49784031,902,Dotarem,Durchstf 20 ml,VIAL,Durchstf,1.0,,20.0,ml,20.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,93.25,72.07
3631,2328,7680497840582,49784058,902,Dotarem,Fertspr 15 ml,SYRINGE,Fertspr,1.0,,15.0,ml,15.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,96.55,69.82
3632,2330,7680497840667,49784066,902,Dotarem,Fertspr 20 ml,SYRINGE,Fertspr,1.0,,20.0,ml,20.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,117.7,88.23
3633,10330,7680497840827,49784082,902,Dotarem,Durchstf 60 ml,VIAL,Durchstf,1.0,,60.0,ml,60.0,,,,1,Acidum gadotericum,2.793,2.793,g,2.793,0,,HIGH,P6_FORM_VOL,O,V08CA02,245.65,216.21
