cashback_id,limitation_id,preparation_id,limitation_code,product_name,cashback_extract,cashback_company,detection_patterns,rule_calc_type,rule_calc_value,rule_unit,rule_threshold_type,rule_threshold_value,rule_threshold_unit,rule_thresholds_all,rule_cond_treatment_stop,rule_cond_adverse_effects,rule_cond_treatment_failure,rule_cotreatments
297,3700,2580,REVOLADE.02a,Revolade,Novartis Pharma Schweiz AG remboursera à l’assureur-maladie 17.27% du prix de fabrique par boîte de Revolade sur demande de l’assureur-maladie auprès duquel la personne assurée était assurée au moment de l’achat.,Novartis Pharma Schweiz AG,company_rembourse,percentage,17.27,per_box,,,,,0,0,0,"[""REVOLADE""]"
374,4664,2580,REVOLADE.01a,Revolade,Le code suivant doit être transmis à l’assureur-maladie: 19225.01 Novartis Pharma Schweiz AG remboursera à l’assureur-maladie 17.27% du prix de fabrique par boîte de Revolade sur demande de l’assureur-maladie auprès duquel la personne assurée était assurée au moment de l’achat.,Novartis Pharma Schweiz AG,company_rembourse,percentage,17.27,per_box,,,,,0,0,0,"[""REVOLADE""]"
375,4665,2580,REVOLADE.02a,Revolade,Le code suivant doit être transmis à l’assureur-maladie: 19225.02 Novartis Pharma Schweiz AG remboursera à l’assureur-maladie 17.27% du prix de fabrique par boîte de Revolade sur demande de l’assureur-maladie auprès duquel la personne assurée était assurée au moment de l’achat.,Novartis Pharma Schweiz AG,company_rembourse,percentage,17.27,per_box,,,,,0,0,0,"[""REVOLADE""]"
114,1990,3833,RUBRACA,Rubraca,"Pour un traitement d’une durée supérieure (à partir de 25 mois), le titulaire de l’autorisation rembourse 50% du prix départ usine pour l’achat de toute boîte supplémentaire de Rubraca sur demande de l’assureur-maladie auprès duquel l’assuré était assuré au moment de l’achat. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 6 mois qui suivent l’administration.",,titulaire_rembourse,percentage,50.0,unknown,from_month,25.0,months,"[{""type"": ""from_month"", ""value"": 25, ""unit"": ""months"", ""match"": ""à partir de 25 mois""}]",0,0,0,"[""RUBRACA""]"
273,3500,3833,RUBRACA.01,Rubraca,"Pour un traitement d’une durée supérieure (à partir de 25 mois), le titulaire de l’autorisation rembourse 50% du prix départ usine pour l’achat de toute boîte supplémentaire de Rubraca sur demande de l’assureur-maladie auprès duquel l’assuré était assuré au moment de l’achat. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 6 mois qui suivent l’administration.",,titulaire_rembourse,percentage,50.0,unknown,from_month,25.0,months,"[{""type"": ""from_month"", ""value"": 25, ""unit"": ""months"", ""match"": ""à partir de 25 mois""}]",0,0,0,"[""RUBRACA""]"
192,2653,4005,RYBREVANT,Rybrevant,"Pour chaque boîte de RYBREVANT achetée, Janssen-Cilag AG rembourse une partie fixe du prix de fabrication à l’assurance-maladie, auprès de laquelle la personne était assurée au moment de la réception du traitement, à sa première demande.",Janssen-Cilag AG,company_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""RYBREVANT""]"
328,4096,4005,RYBREVANT.en,Rybrevant,"Pour chaque boîte de RYBREVANT achetée, Janssen-Cilag AG rembourse une partie fixe du prix de fabrication à l’assurance maladie, auprès de laquelle la personne est assurée au moment de la réception du traitement, à sa première demande.",Janssen-Cilag AG,company_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""RYBREVANT""]"
337,4248,4005,RYBREVAN.XXa,Rybrevant,"Pour chaque boîte de RYBREVANT achetée, Janssen-Cilag AG rembourse une partie fixe du prix de fabrication à l’assurance maladie, auprès de laquelle la personne est assurée au moment de la réception du traitement, à sa première demande.",Janssen-Cilag AG,company_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""RYBREVANT""]"
361,4498,4005,RYBREVAN.XXb,Rybrevant,"Pour chaque boîte de RYBREVANT achetée, Janssen-Cilag AG rembourse une partie fixe du prix de fabrication à l’assurance maladie, auprès de laquelle la personne est assurée au moment de la réception du traitement, à sa première demande.",Janssen-Cilag AG,company_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""RYBREVANT""]"
376,4668,4148,SARCLISA.XX,Sarclisa,"Pour les traitements dans les indications avec modèle de prix, Sanofi-Aventis (Suisse) SA rembourse à l'assurance-maladie auprès duquel la personne assurée était assurée au moment de la délivrance, sur première demande de celui-ci, pour chaque emballage de SARCLISA délivré, une part définie du prix de fabrique.",Sanofi-Aventis (Suisse) SA,company_rembourse,unknown,,per_box,,,,,0,0,0,"[""SARCLISA""]"
69,1481,3642,SAXENDA,Saxenda,"Utilisation uniquement chez les personnes non diabétiques et chez les personnes diabétiques (DS de type 2) qui n'ont pas reçu de traitement préalable par agonistes du récepteur du GLP-1: • En complément d'un régime alimentaire avec un déficit de 500 kcal/jour, de conseils diététiques d'accompagnement et d'une activité physique renforcée et justifiée (par ex. podomètre) chez des patients motivés (sans opérations bariatriques subites et sans opérations planifiées ou prévues) pour la régulation pondérale chez les patients adultes présentant: o un IMC ≥ 35 kg/m<sup>2</sup> o un IMC ≥ 28 kg/m<sup>2</sup> en cas de comorbidités supplémentaires liées au poids (pré-diabète ou diabète sucré de type 2, hypertension artérielle, dyslipidémie). • Le traitement nécessite une garantie de prise en charge par l'assurance-maladie après consultation préalable du médecin-conseil. • Un régime alimentaire avec un déficit de 500 kcal/jour doit être respecté et documenté afin d’obtenir le remboursement de Saxenda, et ceci doit être confirmé vis-à-vis de l'assureur. • La prescription ne peut être délivrée que par un médecin spécialiste FMH en endocrinologie/diabétologie ainsi que par une sélection de médecins ayant de l'expérience dans le traitement de l'obésité. La liste correspondante des médecins ayant de l'expérience dans le traitement de l'obésité est disponible à l'adresse suivante: http://www.bag.admin.ch/sl-ref. • Le traitement doit être arrêté chez les patients dont l'IMC est ≥ 28 et < 35 et qui n'ont pas perdu au moins 5% de leur poids corporel initial après 16 semaines de traitement (4 semaines de titrage, 12 semaines de traitement à 3 mg/jour) et chez les patients dont l'IMC est ≥ 35 et qui n'ont pas perdu au moins 7% de leur poids corporel initial après 16 semaines de traitement (4 semaines de titrage, 12 semaines de traitement à 3 mg/jour) par rapport au début du traitement par Saxenda. Après 6 mois de plus, le traitement doit être arrêté si une réduction supplémentaire d'au moins 5% du poids obtenu après 16 semaines n'est pas atteinte. • Pour une thérapie consécutive au-delà de la phase initiale de traitement, une nouvelle garantie de prise en charge doit être obtenue. Les pertes de poids après 16 semaines et 6 mois doivent être justifiées. • Un contrôle d'efficacité doit ensuite être effectué impérativement tous les 6 mois. Si les critères de remboursement précités sont respectés, Saxenda peut être remboursé pour une durée maximale de 3 ans. En cas de reprise de poids de > 2% du poids après 6 mois de traitement, celui-ci doit être arrêté. Le traitement doit également être arrêté dès lors qu'un IMC < 25 est atteint. • Saxenda ne doit pas être combiné à d'autres agonistes du récepteur du GLP-1, à des gliptines, à des inhibiteurs du SGLT-2 ou à de l'insuline. Saxenda ne doit pas être combiné à d'autres médicaments (par ex. médicaments contenant de l'orlistat) pour la réduction du poids. • Les patients qui, lors d'une première utilisation de Saxenda pendant 16 semaines, n'atteignent pas une réduction de poids d'au moins 5% respectivement 7% de leur poids corporel initial (non-répondants) sont totalement exclus d'un remboursement en cas de reprise du traitement.",,percentage,percentage,5.0,unknown,after_months,6.0,months,"[{""type"": ""after_months"", ""value"": 6, ""unit"": ""months"", ""match"": ""après 6 mois""}, {""type"": ""after_weeks"", ""value"": 16, ""unit"": ""weeks"", ""match"": ""après 16 semaines""}, {""type"": ""during_weeks"", ""value"": 16, ""unit"": ""weeks"", ""match"": ""pendant 16 semaines""}]",0,0,0,"[""SAXENDA""]"
89,1766,3642,SAXENDA,Saxenda,"Utilisation uniquement chez les personnes non diabétiques et chez les personnes diabétiques (DS de type 2) qui n'ont pas reçu de traitement préalable par agonistes du récepteur du GLP-1: • En complément d'un régime alimentaire avec un déficit de 500 kcal/jour, de conseils diététiques d'accompagnement et d'une activité physique renforcée et justifiée (par ex. podomètre) chez des patients motivés (sans opérations bariatriques subites et sans opérations planifiées ou prévues) pour la régulation pondérale chez les patients adultes présentant: o un IMC ≥ 35 kg/m<sup>2</sup> o un IMC ≥ 28 kg/m<sup>2</sup> en cas de comorbidités supplémentaires liées au poids (pré-diabète ou diabète sucré de type 2, hypertension artérielle, dyslipidémie). • Le traitement nécessite une garantie de prise en charge par l'assurance-maladie après consultation préalable du médecin-conseil. • Un régime alimentaire avec un déficit de 500 kcal/jour doit être respecté et documenté afin d’obtenir le remboursement de Saxenda, et ceci doit être confirmé vis-à-vis de l'assureur. • La prescription ne peut être délivrée que par un médecin spécialiste FMH en endocrinologie/diabétologie ainsi que par une sélection de médecins ayant de l'expérience dans le traitement de l'obésité. La liste correspondante des médecins ayant de l'expérience dans le traitement de l'obésité est disponible à l'adresse suivante: http://www.bag.admin.ch/sl-ref. • Le traitement doit être arrêté chez les patients dont l'IMC est ≥ 28 et < 35 et qui n'ont pas perdu au moins 5% de leur poids corporel initial après 16 semaines de traitement (4 semaines de titrage, 12 semaines de traitement à 3 mg/jour) et chez les patients dont l'IMC est ≥ 35 et qui n'ont pas perdu au moins 7% de leur poids corporel initial après 16 semaines de traitement (4 semaines de titrage, 12 semaines de traitement à 3 mg/jour) par rapport au début du traitement par Saxenda. Après 6 mois de plus, le traitement doit être arrêté si une réduction supplémentaire d'au moins 5% du poids obtenu après 16 semaines n'est pas atteinte. • Pour une thérapie consécutive au-delà de la phase initiale de traitement, une nouvelle garantie de prise en charge doit être obtenue. Les pertes de poids après 16 semaines et 6 mois doivent être justifiées. • Un contrôle d'efficacité doit ensuite être effectué impérativement tous les 6 mois. Si les critères de remboursement précités sont respectés, Saxenda peut être remboursé pour une durée maximale de 3 ans. En cas de reprise de poids de > 2% du poids après 6 mois de traitement, celui-ci doit être arrêté. Le traitement doit également être arrêté dès lors qu'un IMC < 25 est atteint. • Saxenda ne doit pas être combiné à d'autres agonistes du récepteur du GLP-1, à des gliptines, à des inhibiteurs du SGLT-2 ou à de l'insuline. Saxenda ne doit pas être combiné à d'autres médicaments (par ex. médicaments contenant de l'orlistat) pour la réduction du poids. • Les patients qui, lors d'une première utilisation de Saxenda pendant 16 semaines, n'atteignent pas une réduction de poids d'au moins 5% respectivement 7% de leur poids corporel initial (non-répondants) sont totalement exclus d'un remboursement en cas de reprise du traitement.",,percentage,percentage,5.0,unknown,after_months,6.0,months,"[{""type"": ""after_months"", ""value"": 6, ""unit"": ""months"", ""match"": ""après 6 mois""}, {""type"": ""after_weeks"", ""value"": 16, ""unit"": ""weeks"", ""match"": ""après 16 semaines""}, {""type"": ""during_weeks"", ""value"": 16, ""unit"": ""weeks"", ""match"": ""pendant 16 semaines""}]",0,0,0,"[""SAXENDA""]"
222,3116,3642,SAXENDA2,Saxenda,"Adultes: Utilisation uniquement chez les personnes non diabétiques et chez les personnes diabétiques (DS de type 2) qui n’ont pas reçu de traitement préalable par agonistes du récepteur du GLP-1: En complément d’un régime avec un déficit de 500 kcal/jour, de conseils diététiques d’accompagnement et d’une activité physique renforcée et justifiée (par ex. podomètre) chez des patients motivés (sans opérations bariatriques passées ou prévues) pour la régulation pondérale chez les patients adultes présentant un: - IMC ≥ 35 kg/m² - IMC ≥ 28 kg/m² en cas de comorbidités liées au poids (pré-diabète ou diabète sucré de type 2, hypertension artérielle, dyslipidémie). Le traitement nécessite une garantie de prise en charge par l’assurance-maladie après consultation préalable du médecin-conseil. Un régime alimentaire avec un déficit de 500 kcal/jour doit être respecté et documenté afin d’obtenir le remboursement de Saxenda, et ceci doit être confirmé vis-à-vis de l’assureur. La prescription ne peut être délivrée que par un médecin spécialiste FMH en endocrinologie/diabétologie ainsi que dans des centres d’obésité. Les centres d’obésité doivent remplir les critères suivants: - Le centre emploie au moins deux médecins spécialistes disposant de l’un des titres de spécialiste suivants: &nbspo Endocrinologie/Diabétologie et/ou &nbspo Médecine interne et/ou &nbspo Chirurgien FMH/Titre de spécialiste en chirurgie viscérale. - Le centre dispose en outre d’un-e diététicien-ne (selon l’art. 11 de la LFPS182) ou peut démontrer une collaboration avec un-e diététicien-ne externe (selon l’art. 11 de la LFPS182). - Le médecin responsable du centre est membre de l’ASEMO, de la SSED ou de la SMOB. - Le réseau interdisciplinaire du centre de l’obésité comprend au moins un-e psychiatre/psychologue clinicien-ne et un-e physiothérapeute certifié-e. - L’établissement traite au moins 300 patients atteints d’obésité par an. Il existe, pour les patients ayant commencé leur traitement jusqu'au 31 mai 2023 chez un médecin figurant sur la liste actuelle des médecins expérimentés dans le traitement de l’obésité, une période de transition de 12 mois jusqu’au 31 mai 2024. Le traitement doit être arrêté chez les patients dont l'IMC est ≥ 28 et < 35 et qui n'ont pas perdu au moins 5% de leur poids corporel initial après 16 semaines de traitement (4 semaines de titrage, 12 semaines de traitement à 3 mg/jour) et chez les patients dont l'IMC est ≥ 35 et qui n'ont pas perdu au moins 7% de leur poids corporel initial après 16 semaines de traitement (4 semaines de titrage, 12 semaines de traitement à 3 mg/jour) par rapport au début du traitement par Saxenda. Après 6 mois supplémentaires, le traitement doit être interrompu si les patients ayant un IMC ≥ 28 kg/m² et < 35 kg/m² n’ont pas pu obtenir une réduction de poids totale d’au moins 10% par rapport au poids initial et si les patients ayant un IMC ≥ 35 kg/m² n’ont pas pu obtenir une réduction de poids totale d’au moins 12%. Pour une thérapie consécutive au-delà de la phase initiale de traitement, une nouvelle garantie de prise en charge doit être obtenue. Les pertes de poids après 16 semaines et après 10 mois au total doivent être justifiées. Un contrôle d’efficacité doit ensuite en principe être effectué tous les 6 mois. Saxenda peut être remboursé pendant 3 ans au maximum si les critères de remboursement susmentionnés sont respectés. En cas de reprise de poids, si le poids du patient est supérieur à l’objectif à atteindre après 10 mois par rapport au poids initial (-10%, resp. -12%), le traitement doit être interrompu. Le traitement doit également être interrompu dès lors qu’un IMC < 25 kg/m² est atteint. Le traitement peut être repris sans dépasser la durée maximale de traitement de 3 ans si l’IMC de ces personnes augmente à nouveau au-delà de 25 kg/m². Il en va de même si le traitement doit être interrompu pour d’autres raisons justifiées, comme par exemple une grossesse. Les critères d’interruption (poids cibleMois 10 = 10% resp. 12% de moins que le poids initial) restent inchangés. Saxenda ne doit pas être combiné à d’autres agonistes du récepteur du GLP-1, à des gliptines, à des inhibiteurs du SGLT-2 ou à de l’insuline. Saxenda ne doit pas être combiné à d’autres médicaments (par ex. médicaments contenant de l’orlistat) pour la réduction du poids. Un remboursement est en principe exclu en cas de reprise du traitement lorsqu’une perte d’au moins 5%, resp. 7%, du poids corporel initial n’avait pas été obtenue lors d’un premier traitement de 16 semaines (patients non répondeurs) par Saxenda. Un changement de traitement de Saxenda à Wegovy doit en principe être possible. La durée maximale de traitement d’une monothérapie par Saxenda ou d’un traitement séquentiel par Wegovy après Saxenda est de 3 ans. Le passage de Wegovy à Saxenda n’est pas pris en charge. Adolescents: Saxenda est utilisé en complément d’un régime hypocalorique et d’une activité physique accrue pour la régulation du poids chez: les adolescents de 12 ans et plus dont le poids corporel est ≥ 60 kg et qui ont une obésité selon les valeurs limites acceptées au niveau international (correspond à un IMC ≥ 35 kg/m² chez les adultes)*. *Seuils IMC de l’IOTF pour l’obésité par sexe pour les jeunes de 12 à 18 ans. Âge (ans) / Indice de masse corporelle 35 kg/m² (Masculin / Féminin) 12 / 31.21 / 31.66 12.5 / 31.73 / 32.33 13 / 32.19 / 32.91 13.5 / 32.61 / 33.39 14 / 32.98 / 33.78 14.5 / 33.29 / 34.07 15 / 33.56 / 34.28 15.5 / 33.78 / 34.43 16 / 33.98 / 34.55 16.5 / 34.19 / 34.64 17 / 34.43 / 34.75 17.5 / 34.71 / 34.87 18 / 35.00 / 35.00 Le traitement par Saxenda devrait être interrompu et réévalué si l’IMC ou le score Z de l’IMC des patients ne s’est pas amélioré d’au moins 4% après administration de 3 mg/jour ou de la dose maximale tolérée sur 12 semaines. La prescription doit être faite: - par des endocrinologues pédiatriques ou - par des médecins accrédités en tant que responsables de programmes de traitement individuel multiprofessionnel et structuré d’enfants et d’adolescents obèses en surpoids (MSIT) conformément au règlement de certification (A) (https://www.akj-ch.ch/fr/professionnels/therapie/programme-individuel/) ou - dans un centre de référence de l’obésité pédiatrique selon le règlement de certification (C) de la Société Suisse de Pédiatrie (SGP) et de l’Association Suisse Obésité de l’Enfant et de l’Adolescent (AKJ) (https://www.akj- https://www.akj-ch.ch/fr/professionnels/therapie/centres-de-reference/). Le contrôle du traitement de base doit, chez les adolescents de moins 18 ans, être effectué au moins tous les 3 mois en ce qui concerne l’alimentation, l’activité physique et la santé psychique. Le traitement par Saxenda doit être réévalué dès que les adolescents ont atteint l’âge adulte. Les critères applicables sont alors les mêmes que pour les adultes. La durée maximale du traitement est également de 3 ans pour les jeunes qui atteignent l’âge adulte.",,percentage,percentage,5.0,per_year,after_months,6.0,months,"[{""type"": ""after_months"", ""value"": 6, ""unit"": ""months"", ""match"": ""après 6 mois""}, {""type"": ""after_weeks"", ""value"": 16, ""unit"": ""weeks"", ""match"": ""après 16 semaines""}, {""type"": ""treatment_of_duration"", ""value"": 16, ""unit"": ""weeks"", ""match"": ""traitement de 16 semaines""}, {""type"": ""per_year"", ""value"": null, ""unit"": ""years"", ""match"": ""par an""}]",0,0,0,"[""WEGOVY"", ""SAXENDA""]"
