cashback_segment_id,segment_id,limitation_id,preparation_id,limitation_code,product_name,indication_name,indication_code,cashback_extract,cashback_company,detection_patterns,rule_calc_type,rule_calc_value,rule_unit,rule_threshold_type,rule_threshold_value,rule_threshold_unit,rule_thresholds_all,rule_cond_treatment_stop,rule_cond_adverse_effects,rule_cond_treatment_failure,rule_cotreatments,indication_name_fr,segment_order
342,1573,3550,1417,ILARISfmf.05,Ilaris,Familiäres Mittelmeerfieber (FMF),19119.05,"Si plus de 14 boîtes d'ILARIS à 150 mg par patient et par an sont utilisées dans l'indication FMF, Novartis Pharma Schweiz AG rembourse, sur demande de l'assurance-maladie de l’assuré au moment de l’achat, le prix de fabrique pour toutes les boîtes achetées à partir de la 15ème boîte à 150 mg. La TVA ne peut pas être récupérée en plus des montants basés sur le prix de fabrique.",Novartis Pharma Schweiz AG,company_rembourse,unknown,,per_patient,per_year,,years,"[{""type"": ""per_year"", ""value"": null, ""unit"": ""years"", ""match"": ""par an""}]",0,0,0,"[""ILARIS""]",Fièvre méditerranéenne familiale (FMF),0
341,1572,3549,1417,ILARIShid.04,Ilaris,Hyperimmunglobulin-D-Syndrom (HIDS)/Mevalonatkinasedefizienz (MKD),19119.04,"Si plus de 14 boîtes d'ILARIS à 150 mg par patient et par an sont utilisées dans l'indication HIDS/MKD, Novartis Pharma Schweiz AG rembourse, sur demande de l'assurance-maladie de l’assuré au moment de l’achat, le prix de fabrique pour toutes les boîtes achetées à partir de la 15ème boîte à 150 mg. La TVA ne peut pas être récupérée en plus des montants basés sur le prix de fabrique.",Novartis Pharma Schweiz AG,company_rembourse,unknown,,per_patient,per_year,,years,"[{""type"": ""per_year"", ""value"": null, ""unit"": ""years"", ""match"": ""par an""}]",0,0,0,"[""ILARIS""]",Syndrome de fièvre périodique avec hyperimmunoglobulinémie D (HIDS)/déficit en mévalonate kinase (MKD),0
340,1571,3548,1417,ILARIStra.03,Ilaris,Tumornekrosefaktor-Rezeptor-assoziiertes periodisches Syndrom (TRAPS),19119.03,"Si plus de 14 boîtes d'ILARIS à 150 mg par patient et par an sont utilisées dans l'indication TRAPS, Novartis Pharma Schweiz AG rembourse, sur demande de l'assurance-maladie de l’assuré au moment de l’achat, le prix de fabrique pour toutes les boîtes achetées à partir de la 15ème boîte à 150 mg. La TVA ne peut pas être récupérée en plus des montants basés sur le prix de fabrique.",Novartis Pharma Schweiz AG,company_rembourse,unknown,,per_patient,per_year,,years,"[{""type"": ""per_year"", ""value"": null, ""unit"": ""years"", ""match"": ""par an""}]",0,0,0,"[""ILARIS""]",Syndrome périodique associé au récepteur du facteur de nécrose tumorale (TRAPS),0
261,1193,3062,3597,IMBRUVICA.01,Imbruvica,"1L chronisch lymphatische Leukämie, uIGHV (CLL, Monotherapie)",21011.01,"Janssen-Cilag AG rembourse à l’assureur-maladie auprès duquel la personne était assurée au moment de la remise du médicament, dès la première demande de l’assureur, une part convenue du prix de fabrique pour chaque emballage remis d’IMBRUVICA pour le traitement des patients avec une CLL en 1ère ligne présentant un status de IGHV non muté sans délétion 17p ou mutation TP53.",Janssen-Cilag AG,company_rembourse,unknown,,per_box,,,,,0,0,0,"[""IMBRUVICA""]","Leucémie lymphoïde chronique en 1ère ligne, uIGHV (LLC, monothérapie)",0
262,1194,3063,3597,IMBRUVICA.02,Imbruvica,"1L chronisch lymphatische Leukämie, uIGHV (CLL, Kombinationstherapie)",21011.02,"Sur demande de l'assureur-maladie auprès duquel la personne était assurée au moment de la remise du médicament, Janssen-Cilag AG rembourse les frais de thérapie pour le rituximab en traitement combiné avec l'ibrutinib en LLC 1ère ligne sur la base du prix de fabrique. Le remboursement de la taxe sur la valeur ajoutée ne peut pas être réclamé en plus de cette part du prix de fabrique.",Janssen-Cilag AG,company_rembourse,unknown,,unknown,,,,,0,0,0,"[""IBRUTINIB""]","Leucémie lymphoïde chronique en 1ère ligne, uIGHV (LLC, thérapie combinée)",0
314,1336,3337,3597,IMBRUVICA.06,Imbruvica,"Morbus Waldenström (MW, Kombinationstherapie)",21011.06,"Janssen-Cilag AG rembourse à l’assureur-maladie auprès duquel la personne était assurée au moment de la remise du médicament, les coûts de traitement du rituximab ainsi que la première boîte d’Imbruvica prescrite sur la base du prix de fabrique. La TVA ne peut pas être remboursée en plus du prix de fabrique. La demande de remboursement doit être effectuée à partir de la date d'administration.",Janssen-Cilag AG,company_rembourse,unknown,,unknown,,,,,0,0,0,"[""IMBRUVICA""]","Maladie de Waldenström (MW, thérapie combinée)",0
241,1147,2982,3438,IMFINZI.02,Imfinzi,2L SCLC,20791.02,"Le titulaire de l’autorisation, AstraZeneca SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur demande de celui-ci, une part définie du prix départ usine pour chaque boîte de IMFINZI achetée pour l’indication secondaire traitement du CPPC.",AstraZeneca SA,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""IMFINZI""]",2L CPPC,0
257,1187,3025,3438,IMFINZI.02,Imfinzi,SCLC,20791.02,"Le titulaire de l’autorisation, AstraZeneca SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur demande de celui-ci, une part définie du prix départ usine pour chaque boîte de IMFINZI achetée pour l’indication secondaire traitement du CPPC.",AstraZeneca SA,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""IMFINZI""]",CPPC,0
310,1306,3292,3438,IMFINZI.02,Imfinzi,SCLC,20791.02,"Le titulaire de l’autorisation, AstraZeneca SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur demande de celui-ci, une part définie du prix départ usine pour chaque boîte de IMFINZI achetée pour l’indication secondaire traitement du CPPC.",AstraZeneca SA,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""IMFINZI""]",CPPC,0
371,1896,3973,3438,IMFINZI.03,Imfinzi,BTC,20791.03,"Le titulaire de l'autorisation AstraZeneca SA rembourse à l'assureur-maladie auprès duquel était assurée la personne au moment de l’achat et sur la première demande de ce dernier, une part définie du prix départ usine pour chaque boîte d'IMFINZI achetée.",AstraZeneca SA,company_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""IMFINZI""]",CVB,0
402,2050,4277,3438,IMFINZI.04,Imfinzi,HCC,20791.04,"Le titulaire de l'autorisation AstraZeneca SA rembourse à l'assureur-maladie auprès duquel était assurée la personne au moment de l’achat, une part définie du prix départ usine pour chaque boîte d'IMJUDO et d'IMFINZI achetées pour l'indication HCC.",AstraZeneca SA,company_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""IMFINZI"", ""IMJUDO""]",HCC,0
72,252,1936,3438,IMFINZIBEFR,Imfinzi,SCLC,20791.02,"Le titulaire de l’autorisation, AstraZeneca SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur demande de celui-ci, une part définie du prix départ usine pour chaque boîte de IMFINZI achetée pour l’indication secondaire traitement du CPPC.",AstraZeneca SA,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""IMFINZI""]",CPPC,0
399,2026,4213,1434,IMNOVID.01,Imnovid,IMNOVID in Kombination mit Elotuzumab und Dexamethason,20221.01,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation remboursera à ce dernier une part déterminée du prix de fabrique pour chaque emballage d’IMNOVID acheté.",,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""IMNOVID""]",IMNOVID en association avec l’élotuzumab et la dexaméthasone,0
345,1721,3635,1434,IMNOVID.03,Imnovid,IMNOVID in Kombination mit Daratumumab und Dexamethason (2L+),20221.03,"Sur première demande de l’assurance maladie, auprès de laquelle la personne était assurée lorsque IMNOVID lui a été délivré, Bristol-Myers Squibb SA rembourse une part fixe du prix de fabrique pour chaque emballage de IMNOVID acheté. Le remboursement de la TVA ne peut pas être exigé en plus de ce pourcentage du prix de fabrique.",Bristol-Myers Squibb SA,company_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""IMNOVID""]",L’association de IMNOVID avec le daratumumab et la dexaméthasone (2L+),0
389,2011,4175,1434,IMNOVID.03,Imnovid,IMNOVID in Kombination mit Daratumumab und Dexamethason (2L+),20221.03,"Sur première demande de l’assurance maladie, auprès de laquelle la personne était assurée lorsque IMNOVID lui a été délivré, Bristol-Myers Squibb SA rembourse une part fixe du prix de fabrique pour chaque emballage de IMNOVID acheté. Le remboursement de la TVA ne peut pas être exigé en plus de ce pourcentage du prix de fabrique.",Bristol-Myers Squibb SA,company_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""IMNOVID""]",Association de l'IMNOVID avec le daratumumab et la dexaméthasone (2L+),0
273,1229,3140,1434,IMNOVID.04,Imnovid,IMNOVID in Kombination mit Isatuximab und Dexamethason,20221.04,"Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel la personne était assurée au moment de la remise du médicament, dès la première demande de l’assureur, une part déterminée du prix de fabrique pour chaque emballage remis de IMNOVID. Le remboursement de la TVA ne peut pas être réclamé en plus de cette part du prix de fabrique.",,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""IMNOVID""]",IMNOVID en association avec l’isatuximab et la dexaméthasone,0
133,455,2225,1434,IMNOVID4,Imnovid,IMNOVID in Kombination mit Daratumuab und Dexamethason,20221.03,"Sur demande de l’assurance maladie, auprès duquel la personne était assurée lorsque IMNOVID lui a été délivré, Celgene GmbH rembourse une part fixe du prix de fabrique pour chaque emballage de IMNOVID acheté. Le remboursement de la TVA ne peut pas être exigée en plus de ce pourcentage du prix de fabrique.",Celgene GmbH,company_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""IMNOVID""]",L’association de IMNOVID avec le daratumumab et la dexaméthasone,0
195,849,2671,1434,IMNOVID4,Imnovid,IMNOVID in Kombination mit Daratumuab und Dexamethason,20221.03,"Sur demande de l’assurance maladie, auprès duquel la personne était assurée lorsque IMNOVID lui a été délivré, le titulaire de l'autorisation rembourse une part fixe du prix de fabrique pour chaque emballage de IMNOVID acheté. Le remboursement de la TVA ne peut pas être exigée en plus de ce pourcentage du prix de fabrique.",,titulaire_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""IMNOVID""]",L’association de IMNOVID avec le daratumumab et la dexaméthasone,0
209,886,2786,1434,IMNOVID4,Imnovid,IMNOVID in Kombination mit Daratumumab und Dexamethason,20221.03,"Sur demande de l’assurance maladie, auprès duquel la personne était assurée lorsque IMNOVID lui a été délivré, le titulaire de l'autorisation rembourse une part fixe du prix de fabrique pour chaque emballage de IMNOVID acheté. Le remboursement de la TVA ne peut pas être exigée en plus de ce pourcentage du prix de fabrique.",,titulaire_rembourse,undisclosed_fixed,,per_box,,,,,0,0,0,"[""IMNOVID""]",L’association de IMNOVID avec le daratumumab et la dexaméthasone,0
149,515,2294,1434,IMNOVIDK1,Imnovid,"Kombination IMNOVID, Elotuzumab und Dexamethason",20221.01,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation, Celgene GmbH, remboursera à ce dernier une part déterminée du prix de fabrique pour chaque emballage d’IMNOVID acheté.",Celgene GmbH,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""IMNOVID""]",Association d’IMNOVID avec élotuzumab et la dexaméthasone,0
194,848,2670,1434,IMNOVIDK1,Imnovid,"Kombination IMNOVID, Elotuzumab und Dexamethason",20221.01,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation remboursera à ce dernier une part déterminée du prix de fabrique pour chaque emballage d’IMNOVID acheté.",,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""IMNOVID""]",Association d’IMNOVID avec élotuzumab et la dexaméthasone,0
388,2010,4174,1434,IMNOVIDK1,Imnovid,"Kombination IMNOVID, Elotuzumab und Dexamethason",20221.01,"Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation remboursera à ce dernier une part déterminée du prix de fabrique pour chaque emballage d’IMNOVID acheté.",,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""IMNOVID""]",Association d’IMNOVID avec l'élotuzumab et la dexaméthasone,0
446,2228,4581,1554,KADCYLA.01,Kadcyla,Metastasierter Brustkrebs,20084.01,"Le titulaire de l'autorisation, Roche Pharma (Suisse) SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, pour chaque boîte de KADCYLA 100 mg la somme de Fr. 263.80 ou pour KADCYLA 160 mg la somme de Fr. 425.81 sur le prix de fabrique. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,titulaire_rembourse,chf_fixed,263.8,per_box,,,,,0,0,0,"[""KADCYLA""]",Cancer du sein métastatique,0
182,606,2476,1554,KADCYLA2mono,Kadcyla,Adjuvante Behandlung,20084.02,"Le titulaire de l'autorisation, Roche Pharma (Suisse) SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur demande de celui-ci, une part définie du prix départ usine pour chaque boîte de KADCYLA achetée pour le traitement adjuvant.",Roche Pharma (Suisse) SA,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""KADCYLA""]",Traitement adjuvant,0
447,2229,4582,1554,KADCYLA2mono,Kadcyla,Adjuvante Behandlung,20084.02,"Le titulaire de l'autorisation, Roche Pharma (Suisse) SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur demande de celui-ci, une part définie du prix départ usine pour chaque boîte de KADCYLA achetée pour le traitement adjuvant.",Roche Pharma (Suisse) SA,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""KADCYLA""]",Traitement adjuvant,0
181,605,2475,1554,KADCYLAmono,Kadcyla,Metastasierter Brustkrebs,20084.01,"Le titulaire de l'autorisation, Roche Pharma (Suisse) SA, rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, pour chaque boîte de KADCYLA 100mg la somme de Fr. 150.85 ou pour KADCYLA 160mg la somme de Fr. 241.36 sur le prix de fabrique. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de cette partie du prix de fabrique. La demande de remboursement doit intervenir à partir du moment de l’administration.",Roche Pharma (Suisse) SA,titulaire_rembourse,chf_fixed,150.85,per_box,,,,,0,0,0,"[""KADCYLA""]",Cancer du sein métastatique,0
223,1074,2903,3619,KANJINTI.01,Kanjinti,KANJINTI in Kombination mit Pertuzumab (PERJETA) als adjuvante Therapie des Mammakarzinoms,21018.01,"En ce qui concerne le remboursement de KANJINTI dans cette combinaison s’applique en plus la limitation suivante: Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation rembourse à l’assureur-maladie une partie déterminée du prix de fabrique pour chaque boîte de KANJINTI en association avec le pertuzumab (PERJETA) achetée dans le cadre d’un traitement adjuvant (post-opératoire).",,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""PERTUZUMAB"", ""KANJINTI"", ""PERJETA""]",KANJINTI en association avec le pertuzumab (PERJETA) comme traitement adjuvant du cancer du sein,0
291,1262,3190,3619,KANJINTI.01,Kanjinti,KANJINTI in Kombination mit Pertuzumab (PERJETA) als adjuvante Therapie des Mammakarzinoms,21018.01,"En ce qui concerne le remboursement de KANJINTI dans cette combinaison s’applique en plus la limitation suivante : Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation rembourse à l’assureur-maladie une partie déterminée du prix de fabrique pour chaque boîte de KANJINTI en association avec le pertuzumab (PERJETA) achetée dans le cadre d’un traitement adjuvant (post-opératoire).",,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""PERTUZUMAB"", ""KANJINTI"", ""PERJETA""]",KANJINTI en association avec le pertuzumab (PERJETA) comme traitement adjuvant du cancer du sein,0
